imagefile,id,category,feature,avg-x-r,avg-y-r,xmod,ymod,x,y
LLD JPG all/L (101)_Page_25.jpg,10,text-emphasis,b/i,839,1806,1,1,839,1806
LLD JPG all/L (101)_Page_25.jpg,9,text-emphasis,b/u/centered,861,1637,1,1,861,1637
LLD JPG all/L (101)_Page_25.jpg,14,text-emphasis,italic,685,1581,1,1,685,1581
LLD JPG all/L (101)_Page_25.jpg,8,text-emphasis,b/u,859,1218,1,1,859,1218
LLD JPG all/L (101)_Page_25.jpg,13,text-emphasis,italic,857,1133,1,1,857,1133
LLD JPG all/L (101)_Page_25.jpg,12,text-emphasis,italic,1314,983,1,1,1314,983
LLD JPG all/L (101)_Page_25.jpg,1,graphic,list,266,937,1,1,266,937
LLD JPG all/L (101)_Page_25.jpg,11,text-emphasis,italic,834,875,1,1,834,875
LLD JPG all/L (101)_Page_25.jpg,17,text-emphasis,italic,777,661,1,1,777,661
LLD JPG all/L (101)_Page_25.jpg,16,text-emphasis,italic,829,574,1,1,829,574
LLD JPG all/L (101)_Page_25.jpg,7,text-emphasis,b/u,859,487,1,1,859,487
LLD JPG all/L (101)_Page_25.jpg,4,text-emphasis,b/u,792,368,1,1,792,368
LLD JPG all/L (101)_Page_25.jpg,6,text-emphasis,underline,1427,364,1,1,1427,364
LLD JPG all/L (101)_Page_25.jpg,5,text-emphasis,underline,1222,353,1,1,1222,353
LLD JPG all/L (101)_Page_25.jpg,3,text-emphasis,b/u,858,272,1,1,858,272
LLD JPG all/L (101)_Page_26.jpg,4,graphic,footer,903,2129,1,1,903,2129
LLD JPG all/L (101)_Page_26.jpg,3,text-emphasis,underline,641,2070,1,1,641,2070
LLD JPG all/L (101)_Page_26.jpg,2,text-emphasis,underline,872,2008,1,1,872,2008
LLD JPG all/L (101)_Page_26.jpg,10,text-emphasis,italic,907,1916,1,1,907,1916
LLD JPG all/L (101)_Page_26.jpg,9,text-emphasis,italic,975,1894,1,1,975,1894
LLD JPG all/L (101)_Page_26.jpg,8,text-emphasis,italic,559,1886,1,1,559,1886
LLD JPG all/L (101)_Page_26.jpg,7,text-emphasis,italic,884,1845,1,1,884,1845
LLD JPG all/L (101)_Page_26.jpg,1,graphic,list,347,1048,1,1,347,1048
LLD JPG all/L (101)_Page_26.jpg,5,text-emphasis,underline,514,244,1,1,514,244
LLD JPG all/L (101)_Page_26.jpg,6,text-emphasis,underline,963,241,1,1,963,241
LLD JPG all/L (101)_Page_27.jpg,2,graphic,footer,891,2125,1,1,891,2125
LLD JPG all/L (101)_Page_27.jpg,10,text-emphasis,b/u,1021,1167,1,1,1021,1167
LLD JPG all/L (101)_Page_27.jpg,1,graphic,list,354,1134,1,1,354,1134
LLD JPG all/L (101)_Page_27.jpg,8,text-emphasis,b/i,988,987,1,1,988,987
LLD JPG all/L (101)_Page_27.jpg,7,text-emphasis,italic,903,909,1,1,903,909
LLD JPG all/L (101)_Page_27.jpg,9,text-emphasis,b/i,892,890,1,1,892,890
LLD JPG all/L (101)_Page_27.jpg,6,text-emphasis,b/u/c,560,859,1,1,560,859
LLD JPG all/L (101)_Page_27.jpg,5,text-emphasis,b/i,908,557,1,1,908,557
LLD JPG all/L (101)_Page_27.jpg,4,text-emphasis,b/u,704,427,1,1,704,427
LLD JPG all/L (101)_Page_27.jpg,3,text-emphasis,b/u,899,394,1,1,899,394
LLD JPG all/L (101)_Page_28.jpg,2,graphic,footer,900,2126,1,1,900,2126
LLD JPG all/L (101)_Page_28.jpg,1,graphic,list,367,1176,1,1,367,1176
LLD JPG all/L (101)_Page_29.jpg,2,graphic,footer,896,2124,1,1,896,2124
LLD JPG all/L (101)_Page_29.jpg,1,graphic,list,352,1065,1,1,352,1065
LLD JPG all/L (101)_Page_30.jpg,2,graphic,footer,900,2124,1,1,900,2124
LLD JPG all/L (101)_Page_30.jpg,1,graphic,list,364,1063,1,1,364,1063
LLD JPG all/L (101)_Page_31.jpg,3,graphic,footer,904,2113,1,1,904,2113
LLD JPG all/L (101)_Page_31.jpg,2,graphic,list,260,1220,1,1,260,1220
LLD JPG all/L (101)_Page_31.jpg,4,text-emphasis,b/u/centered,883,658,1,1,883,658
LLD JPG all/L (101)_Page_31.jpg,1,graphic,list,339,271,1,1,339,271
LLD JPG all/L (101)_Page_32.jpg,3,graphic,footer,917,2141,1,1,917,2141
LLD JPG all/L (101)_Page_32.jpg,5,text-emphasis,bold,746,1325,1,1,746,1325
LLD JPG all/L (101)_Page_32.jpg,1,graphic,list,259,1050,1,1,259,1050
LLD JPG all/L (101)_Page_32.jpg,6,text-emphasis,italic,1041,796,1,1,1041,796
LLD JPG all/L (101)_Page_32.jpg,2,graphic,list,459,728,1,1,459,728
LLD JPG all/L (101)_Page_32.jpg,4,text-emphasis,bold,979,480,1,1,979,480
LLD JPG all/L (101)_Page_33.jpg,4,graphic,footer,890,2126,1,1,890,2126
LLD JPG all/L (101)_Page_33.jpg,6,text-emphasis,italic,578,1954,1,1,578,1954
LLD JPG all/L (101)_Page_33.jpg,5,text-emphasis,italic,904,1824,1,1,904,1824
LLD JPG all/L (101)_Page_33.jpg,3,graphic,list,457,1673,1,1,457,1673
LLD JPG all/L (101)_Page_33.jpg,2,graphic,list,250,1199,1,1,250,1199
LLD JPG all/L (101)_Page_33.jpg,7,text-emphasis,caps,426,909,1,1,426,909
LLD JPG all/L (101)_Page_33.jpg,1,text-emphasis,b/u/c/centered,905,853,1,1,905,853
LLD JPG all/L (101)_Page_33.jpg,8,graphic,list,269,427,1,1,269,427
LLD JPG all/L (101)_Page_34.jpg,4,graphic,footer,916,2126,1,1,916,2126
LLD JPG all/L (101)_Page_34.jpg,17,text-emphasis,bold,1213,1982,1,1,1213,1982
LLD JPG all/L (101)_Page_34.jpg,16,text-emphasis,underline,1313,1883,1,1,1313,1883
LLD JPG all/L (101)_Page_34.jpg,3,graphic,table,979,1761,1,1,979,1761
LLD JPG all/L (101)_Page_34.jpg,15,text-emphasis,b/u,1334,1535,1,1,1334,1535
LLD JPG all/L (101)_Page_34.jpg,14,text-emphasis,b/u,1103,1534,1,1,1103,1534
LLD JPG all/L (101)_Page_34.jpg,12,text-emphasis,b/u,628,1530,1,1,628,1530
LLD JPG all/L (101)_Page_34.jpg,13,text-emphasis,b/u,888,1527,1,1,888,1527
LLD JPG all/L (101)_Page_34.jpg,11,text-emphasis,b/u,787,1104,1,1,787,1104
LLD JPG all/L (101)_Page_34.jpg,10,text-emphasis,b/u,810,1045,1,1,810,1045
LLD JPG all/L (101)_Page_34.jpg,9,text-emphasis,b/u,699,980,1,1,699,980
LLD JPG all/L (101)_Page_34.jpg,1,graphic,list,495,975,1,1,495,975
LLD JPG all/L (101)_Page_34.jpg,8,text-emphasis,b/u,815,913,1,1,815,913
LLD JPG all/L (101)_Page_34.jpg,2,graphic,list,247,889,1,1,247,889
LLD JPG all/L (101)_Page_34.jpg,7,text-emphasis,b/u,852,852,1,1,852,852
LLD JPG all/L (101)_Page_34.jpg,5,graphic,list,450,217,1,1,450,217
LLD JPG all/L (101)_Page_35.jpg,3,graphic,footer,678,1593,1,1,678,1593
LLD JPG all/L (101)_Page_35.jpg,5,text-emphasis,align/justify,375,1377,1,1,375,1377
LLD JPG all/L (101)_Page_35.jpg,4,text-emphasis,spacing,384,1375,1,1,384,1375
LLD JPG all/L (101)_Page_35.jpg,7,graphic,delimiter,868,678,1,1,868,678
LLD JPG all/L (101)_Page_35.jpg,2,graphic,handwriting,893,643,1,1,893,643
LLD JPG all/L (101)_Page_35.jpg,1,text-emphasis,align/justify,877,619,1,1,877,619
LLD JPG all/L (101)_Page_35.jpg,6,graphic,list,173,290,1,1,173,290
LLD JPG all/L (101)_Page_36.jpg,2,graphic,footer,1290,2255,0.983796296,0.899795501,1269,2029
LLD JPG all/L (101)_Page_36.jpg,3,text-emphasis,spacing,700,1839,0.983796296,0.899795501,689,1655
LLD JPG all/L (101)_Page_36.jpg,5,text-emphasis,align/justify,1343,1601,0.983796296,0.899795501,1321,1441
LLD JPG all/L (101)_Page_36.jpg,4,graphic,handwriting,1331,1593,0.983796296,0.899795501,1309,1433
LLD JPG all/L (101)_Page_36.jpg,12,text-emphasis,underline,460,1545,0.983796296,0.899795501,453,1390
LLD JPG all/L (101)_Page_36.jpg,11,text-emphasis,b/u/c,894,1377,0.983796296,0.899795501,880,1239
LLD JPG all/L (101)_Page_36.jpg,10,text-emphasis,b/u,745,1206,0.983796296,0.899795501,733,1085
LLD JPG all/L (101)_Page_36.jpg,9,graphic,list,231,998,0.983796296,0.899795501,227,898
LLD JPG all/L (101)_Page_36.jpg,8,text-emphasis,b/u,1328,716,0.983796296,0.899795501,1306,644
LLD JPG all/L (101)_Page_36.jpg,6,text-emphasis,b/u/c,865,570,0.983796296,0.899795501,851,513
LLD JPG all/L (101)_Page_36.jpg,1,text-emphasis,b/u/c/centered,927,260,0.983796296,0.899795501,912,234
LLD JPG all/L (102)_Page_1_Image_0001.jpg,9,graphic,footer,816,2031,1.004728132,1.005025126,820,2041
LLD JPG all/L (102)_Page_1_Image_0001.jpg,10,text-emphasis,spacing,853,1748,1.004728132,1.005025126,857,1757
LLD JPG all/L (102)_Page_1_Image_0001.jpg,11,text-emphasis,spacing,838,1555,1.004728132,1.005025126,842,1563
LLD JPG all/L (102)_Page_1_Image_0001.jpg,5,graphic,list,400,1488,1.004728132,1.005025126,402,1495
LLD JPG all/L (102)_Page_1_Image_0001.jpg,3,text-emphasis,bold,897,995,1.004728132,1.005025126,901,1000
LLD JPG all/L (102)_Page_1_Image_0001.jpg,4,text-emphasis,bold,1153,991,1.004728132,1.005025126,1158,996
LLD JPG all/L (102)_Page_1_Image_0001.jpg,2,text-emphasis,b/u/c/centered,851,822,1.004728132,1.005025126,855,826
LLD JPG all/L (102)_Page_1_Image_0001.jpg,1,graphic,caption,838,455,1.004728132,1.005025126,842,457
LLD JPG all/L (102)_Page_2_Image_0001.jpg,2,graphic,footer,845,2035,1.004728132,1.005025126,849,2045
LLD JPG all/L (102)_Page_2_Image_0001.jpg,3,text-emphasis,bold,347,1451,1.004728132,1.005025126,349,1458
LLD JPG all/L (102)_Page_2_Image_0001.jpg,4,text-emphasis,bold,596,1374,1.004728132,1.005025126,599,1381
LLD JPG all/L (102)_Page_2_Image_0001.jpg,1,graphic,list,345,910,1.004728132,1.005025126,347,915
LLD JPG all/L (102)_Page_2_Image_0001.jpg,6,text-emphasis,bold,766,701,1.004728132,1.005025126,770,705
LLD JPG all/L (102)_Page_2_Image_0001.jpg,5,text-emphasis,bold,519,684,1.004728132,1.005025126,521,687
LLD JPG all/L (102)_Page_3_Image_0001.jpg,3,graphic,footer,834,2041,1.004728132,1.005025126,838,2051
LLD JPG all/L (102)_Page_3_Image_0001.jpg,2,text-emphasis,spacing,460,1805,1.004728132,1.005025126,462,1814
LLD JPG all/L (102)_Page_3_Image_0001.jpg,4,text-emphasis,align/justify,447,1798,1.004728132,1.005025126,449,1807
LLD JPG all/L (102)_Page_3_Image_0001.jpg,1,graphic,handwriting,1125,1539,1.004728132,1.005025126,1130,1547
LLD JPG all/L (102)_Page_3_Image_0001.jpg,9,text-emphasis,align/justify,1104,1514,1.004728132,1.005025126,1109,1522
LLD JPG all/L (102)_Page_3_Image_0001.jpg,10,text-emphasis,italic,1274,1482,1.004728132,1.005025126,1280,1489
LLD JPG all/L (102)_Page_3_Image_0001.jpg,8,text-emphasis,caps,843,1425,1.004728132,1.005025126,847,1432
LLD JPG all/L (102)_Page_3_Image_0001.jpg,5,graphic,list,335,815,1.004728132,1.005025126,337,819
LLD JPG all/L (102)_Page_3_Image_0001.jpg,6,text-emphasis,caps,463,758,1.004728132,1.005025126,465,762
LLD JPG all/L (102)_Page_3_Image_0001.jpg,7,text-emphasis,caps,854,753,1.004728132,1.005025126,858,757
LLD JPG all/L (103)_Page_1_Image_0001.jpg,12,graphic,footer,309,1989,1.004728132,1.005025126,310,1999
LLD JPG all/L (103)_Page_1_Image_0001.jpg,13,text-emphasis,b/c/centered,833,1924,1.004728132,1.005025126,837,1934
LLD JPG all/L (103)_Page_1_Image_0001.jpg,14,text-emphasis,b/centered,823,1829,1.004728132,1.005025126,827,1838
LLD JPG all/L (103)_Page_1_Image_0001.jpg,10,graphic,seal,1329,1642,1.004728132,1.005025126,1335,1650
LLD JPG all/L (103)_Page_1_Image_0001.jpg,8,graphic,delimiter,1101,1564,1.004728132,1.005025126,1106,1572
LLD JPG all/L (103)_Page_1_Image_0001.jpg,9,graphic,handwriting,1048,1542,1.004728132,1.005025126,1053,1550
LLD JPG all/L (103)_Page_1_Image_0001.jpg,11,text-emphasis,align/justify,1072,1535,1.004728132,1.005025126,1077,1543
LLD JPG all/L (103)_Page_1_Image_0001.jpg,7,text-emphasis,align/justify,1116,1442,1.004728132,1.005025126,1121,1449
LLD JPG all/L (103)_Page_1_Image_0001.jpg,6,text-emphasis,caps,816,1326,1.004728132,1.005025126,820,1333
LLD JPG all/L (103)_Page_1_Image_0001.jpg,5,text-emphasis,caps,316,1272,1.004728132,1.005025126,317,1278
LLD JPG all/L (103)_Page_1_Image_0001.jpg,4,graphic,table,812,1200,1.004728132,1.005025126,816,1206
LLD JPG all/L (103)_Page_1_Image_0001.jpg,3,text-emphasis,caps,834,1051,1.004728132,1.005025126,838,1056
LLD JPG all/L (103)_Page_1_Image_0001.jpg,2,text-emphasis,b/u/c/centered,833,851,1.004728132,1.005025126,837,855
LLD JPG all/L (103)_Page_1_Image_0001.jpg,1,graphic,caption,782,519,1.004728132,1.005025126,786,522
LLD JPG all/L (104)_Page_1_Image_0001.jpg,7,graphic,footer,2219,3129,0.670876085,0.67114094,1489,2100
LLD JPG all/L (104)_Page_1_Image_0001.jpg,6,graphic,list,396,2119,0.670876085,0.67114094,266,1422
LLD JPG all/L (104)_Page_1_Image_0001.jpg,5,text-emphasis,alt-font,891,1322,0.670876085,0.67114094,598,887
LLD JPG all/L (104)_Page_1_Image_0001.jpg,2,text-emphasis,b/u/c/centered,1263,1106,0.670876085,0.67114094,847,742
LLD JPG all/L (104)_Page_1_Image_0001.jpg,4,text-emphasis,caps,1138,995,0.670876085,0.67114094,763,668
LLD JPG all/L (104)_Page_1_Image_0001.jpg,1,graphic,caption,1177,703,0.670876085,0.67114094,790,472
LLD JPG all/L (104)_Page_1_Image_0001.jpg,3,text-emphasis,caps,1083,611,0.670876085,0.67114094,727,410
LLD JPG all/L (104)_Page_2_Image_0001.jpg,2,graphic,footer,2218,3105,0.670876085,0.67114094,1488,2084
LLD JPG all/L (104)_Page_2_Image_0001.jpg,3,text-emphasis,align/justify,732,2810,0.670876085,0.67114094,491,1886
LLD JPG all/L (104)_Page_2_Image_0001.jpg,6,text-emphasis,caps,488,2412,0.670876085,0.67114094,327,1619
LLD JPG all/L (104)_Page_2_Image_0001.jpg,5,text-emphasis,alt-font,1042,2410,0.670876085,0.67114094,699,1617
LLD JPG all/L (104)_Page_2_Image_0001.jpg,18,graphic,delimiter,652,2352,0.670876085,0.67114094,437,1579
LLD JPG all/L (104)_Page_2_Image_0001.jpg,4,graphic,handwriting,648,2298,0.670876085,0.67114094,435,1542
LLD JPG all/L (104)_Page_2_Image_0001.jpg,17,graphic,delimiter,793,2148,0.670876085,0.67114094,532,1442
LLD JPG all/L (104)_Page_2_Image_0001.jpg,8,text-emphasis,alt-font,1237,2132,0.670876085,0.67114094,830,1431
LLD JPG all/L (104)_Page_2_Image_0001.jpg,7,text-emphasis,alt-font,603,2116,0.670876085,0.67114094,405,1420
LLD JPG all/L (104)_Page_2_Image_0001.jpg,1,graphic,seal,1839,2093,0.670876085,0.67114094,1234,1405
LLD JPG all/L (104)_Page_2_Image_0001.jpg,14,text-emphasis,caps,773,2013,0.670876085,0.67114094,519,1351
LLD JPG all/L (104)_Page_2_Image_0001.jpg,13,text-emphasis,caps,415,1993,0.670876085,0.67114094,278,1338
LLD JPG all/L (104)_Page_2_Image_0001.jpg,19,graphic,delimiter,1690,1874,0.670876085,0.67114094,1134,1258
LLD JPG all/L (104)_Page_2_Image_0001.jpg,16,text-emphasis,alt-font,1457,1840,0.670876085,0.67114094,977,1235
LLD JPG all/L (104)_Page_2_Image_0001.jpg,20,graphic,delimiter,1878,1745,0.670876085,0.67114094,1260,1171
LLD JPG all/L (104)_Page_2_Image_0001.jpg,15,text-emphasis,alt-font,1727,1709,0.670876085,0.67114094,1159,1147
LLD JPG all/L (104)_Page_2_Image_0001.jpg,21,graphic,delimiter,1692,1684,0.670876085,0.67114094,1135,1130
LLD JPG all/L (104)_Page_2_Image_0001.jpg,9,text-emphasis,align/justify,1698,1676,0.670876085,0.67114094,1139,1125
LLD JPG all/L (104)_Page_2_Image_0001.jpg,10,graphic,handwriting,1686,1635,0.670876085,0.67114094,1131,1097
LLD JPG all/L (104)_Page_2_Image_0001.jpg,11,text-emphasis,caps,382,1378,0.670876085,0.67114094,256,925
LLD JPG all/L (104)_Page_2_Image_0001.jpg,12,graphic,list,401,793,0.670876085,0.67114094,269,532
LLD JPG all/L (105)_Page_1_Image_0001.jpg,6,graphic,list,517,2780,0.673267327,0.673194614,348,1871
LLD JPG all/L (105)_Page_1_Image_0001.jpg,7,graphic,handwriting,1257,2104,0.673267327,0.673194614,846,1416
LLD JPG all/L (105)_Page_1_Image_0001.jpg,5,graphic,list,365,1968,0.673267327,0.673194614,246,1325
LLD JPG all/L (105)_Page_1_Image_0001.jpg,10,text-emphasis,alt-font,659,1564,0.673267327,0.673194614,444,1053
LLD JPG all/L (105)_Page_1_Image_0001.jpg,8,text-emphasis,alt-font,734,1466,0.673267327,0.673194614,494,987
LLD JPG all/L (105)_Page_1_Image_0001.jpg,9,text-emphasis,alt-font,1518,1464,0.673267327,0.673194614,1022,986
LLD JPG all/L (105)_Page_1_Image_0001.jpg,3,text-emphasis,c/centered,1230,1224,0.673267327,0.673194614,828,824
LLD JPG all/L (105)_Page_1_Image_0001.jpg,2,graphic,caption,1314,839,0.673267327,0.673194614,885,565
LLD JPG all/L (105)_Page_1_Image_0001.jpg,1,graphic,seal,2130,300,0.673267327,0.673194614,1434,202
LLD JPG all/L (105)_Page_2_Image_0001.jpg,1,graphic,table,1202,2506,0.673267327,0.673194614,809,1687
LLD JPG all/L (105)_Page_2_Image_0001.jpg,2,graphic,list,373,1550,0.673267327,0.673194614,251,1043
LLD JPG all/L (105)_Page_2_Image_0001.jpg,3,graphic,list,480,574,0.673267327,0.673194614,323,386
LLD JPG all/L (105)_Page_3_Image_0001.jpg,4,text-emphasis,bold,777,2276,0.673267327,0.673194614,523,1532
LLD JPG all/L (105)_Page_3_Image_0001.jpg,5,text-emphasis,b/c,419,2251,0.673267327,0.673194614,282,1515
LLD JPG all/L (105)_Page_3_Image_0001.jpg,3,text-emphasis,align/justify,767,2106,0.673267327,0.673194614,516,1418
LLD JPG all/L (105)_Page_3_Image_0001.jpg,1,graphic,seal,1679,2013,0.673267327,0.673194614,1130,1355
LLD JPG all/L (105)_Page_3_Image_0001.jpg,8,text-emphasis,alt-font,1378,1774,0.673267327,0.673194614,928,1194
LLD JPG all/L (105)_Page_3_Image_0001.jpg,2,text-emphasis,caps,562,1767,0.673267327,0.673194614,378,1190
LLD JPG all/L (105)_Page_3_Image_0001.jpg,23,graphic,delimiter,1628,1737,0.673267327,0.673194614,1096,1169
LLD JPG all/L (105)_Page_3_Image_0001.jpg,7,graphic,handwriting,1612,1667,0.673267327,0.673194614,1085,1122
LLD JPG all/L (105)_Page_3_Image_0001.jpg,22,graphic,delimiter,652,1583,0.673267327,0.673194614,439,1066
LLD JPG all/L (105)_Page_3_Image_0001.jpg,6,text-emphasis,alt-font,564,1562,0.673267327,0.673194614,380,1052
LLD JPG all/L (105)_Page_3_Image_0001.jpg,13,text-emphasis,alt-font,1733,1491,0.673267327,0.673194614,1167,1004
LLD JPG all/L (105)_Page_3_Image_0001.jpg,21,graphic,delimiter,1681,1376,0.673267327,0.673194614,1132,926
LLD JPG all/L (105)_Page_3_Image_0001.jpg,16,text-emphasis,alt-font,1501,1356,0.673267327,0.673194614,1011,913
LLD JPG all/L (105)_Page_3_Image_0001.jpg,20,graphic,delimiter,1687,1288,0.673267327,0.673194614,1136,867
LLD JPG all/L (105)_Page_3_Image_0001.jpg,15,text-emphasis,alt-font,1555,1253,0.673267327,0.673194614,1047,844
LLD JPG all/L (105)_Page_3_Image_0001.jpg,19,graphic,delimiter,1745,1173,0.673267327,0.673194614,1175,790
LLD JPG all/L (105)_Page_3_Image_0001.jpg,17,text-emphasis,align/justify,1710,1173,0.673267327,0.673194614,1151,790
LLD JPG all/L (105)_Page_3_Image_0001.jpg,14,text-emphasis,alt-font,1683,1136,0.673267327,0.673194614,1133,765
LLD JPG all/L (105)_Page_3_Image_0001.jpg,18,graphic,delimiter,1654,1064,0.673267327,0.673194614,1114,716
LLD JPG all/L (105)_Page_3_Image_0001.jpg,9,graphic,handwriting,1706,1015,0.673267327,0.673194614,1149,683
LLD JPG all/L (105)_Page_3_Image_0001.jpg,10,text-emphasis,caps,835,917,0.673267327,0.673194614,562,617
LLD JPG all/L (105)_Page_3_Image_0001.jpg,12,graphic,list,396,865,0.673267327,0.673194614,267,582
LLD JPG all/L (105)_Page_3_Image_0001.jpg,11,graphic,table,1242,601,0.673267327,0.673194614,836,405
LLD JPG all/L (106)_Page_1_Image_0001.jpg,6,text-emphasis,underline,1113,2253,0.673267327,0.673194614,749,1517
LLD JPG all/L (106)_Page_1_Image_0001.jpg,2,graphic,list,392,2252,0.673267327,0.673194614,264,1516
LLD JPG all/L (106)_Page_1_Image_0001.jpg,3,text-emphasis,b/u/c/centered,1259,1363,0.673267327,0.673194614,848,918
LLD JPG all/L (106)_Page_1_Image_0001.jpg,4,graphic,caption,1107,773,0.673267327,0.673194614,745,520
LLD JPG all/L (106)_Page_1_Image_0001.jpg,1,graphic,seal,2215,337,0.673267327,0.673194614,1491,227
LLD JPG all/L (106)_Page_2_Image_0001.jpg,2,text-emphasis,align/justify,1230,1849,0.673267327,0.673194614,828,1245
LLD JPG all/L (106)_Page_2_Image_0001.jpg,3,text-emphasis,italic,1228,1814,0.673267327,0.673194614,827,1221
LLD JPG all/L (106)_Page_2_Image_0001.jpg,4,text-emphasis,b/u/c/centered,1255,1214,0.673267327,0.673194614,845,817
LLD JPG all/L (106)_Page_2_Image_0001.jpg,7,text-emphasis,underline,1017,732,0.673267327,0.673194614,685,493
LLD JPG all/L (106)_Page_2_Image_0001.jpg,1,graphic,list,402,701,0.673267327,0.673194614,271,472
LLD JPG all/L (106)_Page_2_Image_0001.jpg,6,text-emphasis,underline,1306,593,0.673267327,0.673194614,879,399
LLD JPG all/L (106)_Page_2_Image_0001.jpg,5,text-emphasis,underline,726,453,0.673267327,0.673194614,489,305
LLD JPG all/L (107)_Page_1_Image_0001.jpg,9,graphic,footer,1715,3186,0.651340996,0.651272943,1117,2075
LLD JPG all/L (107)_Page_1_Image_0001.jpg,8,text-emphasis,bold,843,2880,0.651340996,0.651272943,549,1876
LLD JPG all/L (107)_Page_1_Image_0001.jpg,7,text-emphasis,italic,1955,2775,0.651340996,0.651272943,1273,1807
LLD JPG all/L (107)_Page_1_Image_0001.jpg,6,text-emphasis,italic,948,2670,0.651340996,0.651272943,617,1739
LLD JPG all/L (107)_Page_1_Image_0001.jpg,5,text-emphasis,italic,1465,2541,0.651340996,0.651272943,954,1655
LLD JPG all/L (107)_Page_1_Image_0001.jpg,4,graphic,list,464,2494,0.651340996,0.651272943,302,1624
LLD JPG all/L (107)_Page_1_Image_0001.jpg,3,text-emphasis,b/u/centered,1281,2198,0.651340996,0.651272943,834,1431
LLD JPG all/L (107)_Page_1_Image_0001.jpg,2,text-emphasis,b/u/c/centered,1267,1624,0.651340996,0.651272943,825,1058
LLD JPG all/L (107)_Page_1_Image_0001.jpg,1,graphic,caption,1213,920,0.651340996,0.651272943,790,599
LLD JPG all/L (107)_Page_2_Image_0001.jpg,2,graphic,footer,1731,3230,0.651340996,0.651272943,1127,2104
LLD JPG all/L (107)_Page_2_Image_0001.jpg,22,text-emphasis,italic,1269,2958,0.651340996,0.651272943,827,1926
LLD JPG all/L (107)_Page_2_Image_0001.jpg,21,text-emphasis,italic,1257,2619,0.651340996,0.651272943,819,1706
LLD JPG all/L (107)_Page_2_Image_0001.jpg,20,text-emphasis,italic,561,2432,0.651340996,0.651272943,365,1584
LLD JPG all/L (107)_Page_2_Image_0001.jpg,19,text-emphasis,italic,1695,2214,0.651340996,0.651272943,1104,1442
LLD JPG all/L (107)_Page_2_Image_0001.jpg,18,text-emphasis,italic,1953,2084,0.651340996,0.651272943,1272,1357
LLD JPG all/L (107)_Page_2_Image_0001.jpg,9,text-emphasis,italic,930,1850,0.651340996,0.651272943,606,1205
LLD JPG all/L (107)_Page_2_Image_0001.jpg,4,text-emphasis,italic,365,1840,0.651340996,0.651272943,238,1198
LLD JPG all/L (107)_Page_2_Image_0001.jpg,8,text-emphasis,spacing,1269,1630,0.651340996,0.651272943,827,1062
LLD JPG all/L (107)_Page_2_Image_0001.jpg,7,text-emphasis,bold,1241,1620,0.651340996,0.651272943,808,1055
LLD JPG all/L (107)_Page_2_Image_0001.jpg,6,text-emphasis,italic,774,1455,0.651340996,0.651272943,504,948
LLD JPG all/L (107)_Page_2_Image_0001.jpg,5,text-emphasis,italic,851,1334,0.651340996,0.651272943,554,869
LLD JPG all/L (107)_Page_2_Image_0001.jpg,3,text-emphasis,italic,363,1322,0.651340996,0.651272943,236,861
LLD JPG all/L (107)_Page_2_Image_0001.jpg,16,text-emphasis,b/c,1313,1132,0.651340996,0.651272943,855,737
LLD JPG all/L (107)_Page_2_Image_0001.jpg,1,graphic,list,458,1106,0.651340996,0.651272943,298,720
LLD JPG all/L (107)_Page_2_Image_0001.jpg,15,text-emphasis,italic,1279,1047,0.651340996,0.651272943,833,682
LLD JPG all/L (107)_Page_2_Image_0001.jpg,17,text-emphasis,b/c,577,936,0.651340996,0.651272943,376,610
LLD JPG all/L (107)_Page_2_Image_0001.jpg,14,text-emphasis,italic,736,817,0.651340996,0.651272943,479,532
LLD JPG all/L (107)_Page_2_Image_0001.jpg,13,text-emphasis,italic,553,722,0.651340996,0.651272943,360,470
